"","HAULJOIN","AREA","YEAR","BIN","MATURITY","COUNT","LATITUDE","LONGITUDE"
"2021",12353,"SNOW_EBS_ALL",1991,"[40,50)","IMMATURE",4.2338,61.31725,-175.664585
"2022",10459,"SNOW_EBS_ALL",1991,"[90,100)","MATURE",16.7355,61.3425,-176.42383
"2023",10459,"SNOW_EBS_ALL",1991,"[70,80)","IMMATURE",1.8595,61.3425,-176.42383
"2024",10459,"SNOW_EBS_ALL",1991,"[90,100)","IMMATURE",9.2975,61.3425,-176.42383
"2025",10459,"SNOW_EBS_ALL",1991,"[100,110)","MATURE",7.438,61.3425,-176.42383
"2026",10459,"SNOW_EBS_ALL",1991,"[80,90)","MATURE",11.157,61.3425,-176.42383
"2027",10459,"SNOW_EBS_ALL",1991,"[80,90)","IMMATURE",20.4545,61.3425,-176.42383
"2028",10459,"SNOW_EBS_ALL",1991,"[110,120)","MATURE",1.8595,61.3425,-176.42383
"2029",10459,"SNOW_EBS_ALL",1991,"[70,80)","MATURE",1.8595,61.3425,-176.42383
"2030",10459,"SNOW_EBS_ALL",1991,"[60,70)","MATURE",1.8595,61.3425,-176.42383
"2031",10460,"SNOW_EBS_ALL",1991,"[80,90)","IMMATURE",9.6905,61.33275,-176.9595
"2032",10460,"SNOW_EBS_ALL",1991,"[90,100)","MATURE",7.7524,61.33275,-176.9595
"2033",10460,"SNOW_EBS_ALL",1991,"[100,110)","MATURE",11.6286,61.33275,-176.9595
"2034",10460,"SNOW_EBS_ALL",1991,"[70,80)","IMMATURE",7.7524,61.33275,-176.9595
"2035",10460,"SNOW_EBS_ALL",1991,"[90,100)","IMMATURE",5.8143,61.33275,-176.9595
"2036",10460,"SNOW_EBS_ALL",1991,"[110,120)","MATURE",1.9381,61.33275,-176.9595
"2037",10460,"SNOW_EBS_ALL",1991,"[80,90)","MATURE",1.9381,61.33275,-176.9595
"2038",12322,"SNOW_EBS_ALL",1991,"[60,70)","IMMATURE",83.4615,61.6445,-174.35117
"2039",12322,"SNOW_EBS_ALL",1991,"[50,60)","IMMATURE",116.8461,61.6445,-174.35117
"2040",12322,"SNOW_EBS_ALL",1991,"[60,70)","MATURE",16.6923,61.6445,-174.35117
"2041",12322,"SNOW_EBS_ALL",1991,"[80,90)","MATURE",7,61.6445,-174.35117
"2042",12322,"SNOW_EBS_ALL",1991,"[70,80)","MATURE",8,61.6445,-174.35117
"2043",12322,"SNOW_EBS_ALL",1991,"[90,100)","MATURE",3,61.6445,-174.35117
"2044",12322,"SNOW_EBS_ALL",1991,"[100,110)","MATURE",1,61.6445,-174.35117
"2045",12349,"SNOW_EBS_ALL",1991,"[50,60)","IMMATURE",7.7778,61.706335,-175.1525
"2046",12349,"SNOW_EBS_ALL",1991,"[40,50)","IMMATURE",19.4445,61.706335,-175.1525
"2047",12349,"SNOW_EBS_ALL",1991,"[70,80)","MATURE",8.7778,61.706335,-175.1525
"2048",12349,"SNOW_EBS_ALL",1991,"[60,70)","IMMATURE",7.7778,61.706335,-175.1525
"2049",12349,"SNOW_EBS_ALL",1991,"[80,90)","MATURE",8,61.706335,-175.1525
"2050",12349,"SNOW_EBS_ALL",1991,"[70,80)","IMMATURE",3.8889,61.706335,-175.1525
"2051",12349,"SNOW_EBS_ALL",1991,"[90,100)","MATURE",2,61.706335,-175.1525
"2052",12349,"SNOW_EBS_ALL",1991,"[80,90)","IMMATURE",4,61.706335,-175.1525
"2053",12352,"SNOW_EBS_ALL",1991,"[40,50)","IMMATURE",23.739,61.67125,-175.8075
"2054",12352,"SNOW_EBS_ALL",1991,"[70,80)","IMMATURE",27.6955,61.67125,-175.8075
"2055",12352,"SNOW_EBS_ALL",1991,"[60,70)","IMMATURE",15.826,61.67125,-175.8075
"2056",12352,"SNOW_EBS_ALL",1991,"[50,60)","IMMATURE",23.739,61.67125,-175.8075
"2057",12321,"SNOW_EBS_ALL",1991,"[60,70)","IMMATURE",148.4828,61.982585,-174.57142
"2058",12321,"SNOW_EBS_ALL",1991,"[50,60)","IMMATURE",185.6035,61.982585,-174.57142
"2059",12321,"SNOW_EBS_ALL",1991,"[40,50)","IMMATURE",185.6035,61.982585,-174.57142
"2060",12321,"SNOW_EBS_ALL",1991,"[30,40)","IMMATURE",37.1207,61.982585,-174.57142
"2061",12321,"SNOW_EBS_ALL",1991,"[60,70)","MATURE",37.1207,61.982585,-174.57142
"2062",12321,"SNOW_EBS_ALL",1991,"[50,60)","MATURE",37.1207,61.982585,-174.57142
"2063",12350,"SNOW_EBS_ALL",1991,"[50,60)","IMMATURE",29.1496,61.91608,-175.27525
"2064",12350,"SNOW_EBS_ALL",1991,"[40,50)","IMMATURE",10.9311,61.91608,-175.27525
"2065",12350,"SNOW_EBS_ALL",1991,"[70,80)","IMMATURE",1,61.91608,-175.27525
"2066",12350,"SNOW_EBS_ALL",1991,"[80,90)","MATURE",4,61.91608,-175.27525
"2067",12350,"SNOW_EBS_ALL",1991,"[70,80)","MATURE",1,61.91608,-175.27525
"2068",12351,"SNOW_EBS_ALL",1991,"[60,70)","MATURE",1,61.930165,-175.777665
"2069",12351,"SNOW_EBS_ALL",1991,"[70,80)","IMMATURE",32.1233,61.930165,-175.777665
"2070",12351,"SNOW_EBS_ALL",1991,"[80,90)","IMMATURE",2,61.930165,-175.777665
"2071",12351,"SNOW_EBS_ALL",1991,"[60,70)","IMMATURE",30.1233,61.930165,-175.777665
"2072",12351,"SNOW_EBS_ALL",1991,"[90,100)","MATURE",2,61.930165,-175.777665
"2073",12351,"SNOW_EBS_ALL",1991,"[50,60)","IMMATURE",30.1233,61.930165,-175.777665
"2074",12351,"SNOW_EBS_ALL",1991,"[80,90)","MATURE",7,61.930165,-175.777665
"2075",12351,"SNOW_EBS_ALL",1991,"[100,110)","IMMATURE",1,61.930165,-175.777665
"2076",12351,"SNOW_EBS_ALL",1991,"[70,80)","MATURE",21.0822,61.930165,-175.777665
"2077",12603,"SNOW_EBS_ALL",1992,"[30,40)","IMMATURE",3,55.67917,-166.979835
"2078",12603,"SNOW_EBS_ALL",1992,"[40,50)","IMMATURE",2,55.67917,-166.979835
"2079",10559,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,55.6605,-166.38275
"2080",12604,"SNOW_EBS_ALL",1992,"[40,50)","IMMATURE",2,55.992415,-166.996085
"2081",12604,"SNOW_EBS_ALL",1992,"[20,30)","IMMATURE",1,55.992415,-166.996085
"2082",10558,"SNOW_EBS_ALL",1992,"[130,140)","MATURE",1,55.998835,-166.398835
"2083",10569,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",1,56.3325,-167.65217
"2084",12610,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",2.4887,56.354585,-168.25533
"2085",12610,"SNOW_EBS_ALL",1992,"[20,30)","IMMATURE",2.4887,56.354585,-168.25533
"2086",12631,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",1,56.345335,-170.70375
"2087",12606,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",1,56.667585,-167.040415
"2088",10556,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",1,56.668,-166.4445
"2089",10556,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",3,56.668,-166.4445
"2090",10556,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,56.668,-166.4445
"2091",12611,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",3,56.6625,-168.27858
"2092",12611,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",4,56.6625,-168.27858
"2093",12611,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",2,56.6625,-168.27858
"2094",12611,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",1,56.6625,-168.27858
"2095",12611,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",2,56.6625,-168.27858
"2096",12611,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",1,56.6625,-168.27858
"2097",12611,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,56.6625,-168.27858
"2098",12629,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",1,56.6695,-169.5285
"2099",12629,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1,56.6695,-169.5285
"2100",12629,"SNOW_EBS_ALL",1992,"[120,130)","IMMATURE",1,56.6695,-169.5285
"2101",12607,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,57.000585,-167.05933
"2102",12607,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",1,57.000585,-167.05933
"2103",12607,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1,57.000585,-167.05933
"2104",12607,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",1,57.000585,-167.05933
"2105",12607,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",1,57.000585,-167.05933
"2106",10555,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,57.00275,-166.445415
"2107",10539,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",1,57.00325,-165.217585
"2108",10572,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,56.997415,-168.332165
"2109",10572,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",2,56.997415,-168.332165
"2110",12627,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",3,57.006415,-169.5495
"2111",12627,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",5,57.006415,-169.5495
"2112",12627,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,57.006415,-169.5495
"2113",12627,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",2,57.006415,-169.5495
"2114",12627,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",2,57.006415,-169.5495
"2115",12627,"SNOW_EBS_ALL",1992,"[110,120)","IMMATURE",1,57.006415,-169.5495
"2116",12627,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,57.006415,-169.5495
"2117",12627,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",1,57.006415,-169.5495
"2118",12633,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",12.6707,57.00425,-170.78317
"2119",12633,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",14.4808,57.00425,-170.78317
"2120",12633,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",5.4303,57.00425,-170.78317
"2121",12664,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",5,56.994915,-172.0375
"2122",12664,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",5,56.994915,-172.0375
"2123",12664,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,56.994915,-172.0375
"2124",12664,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",2,56.994915,-172.0375
"2125",12664,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",2,56.994915,-172.0375
"2126",10617,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",3,56.994835,-172.652915
"2127",10617,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",1,56.994835,-172.652915
"2128",10617,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",2,56.994835,-172.652915
"2129",10617,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",1,56.994835,-172.652915
"2130",10590,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,56.83533,-169.30183
"2131",12628,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",5.0656,56.832665,-169.84775
"2132",12628,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1.2664,56.832665,-169.84775
"2133",12609,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",3.6526,57.33267,-167.73275
"2134",12609,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",1.8263,57.33267,-167.73275
"2135",12609,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",3.6526,57.33267,-167.73275
"2136",12609,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",3.6526,57.33267,-167.73275
"2137",12609,"SNOW_EBS_ALL",1992,"[30,40)","IMMATURE",1.8263,57.33267,-167.73275
"2138",12609,"SNOW_EBS_ALL",1992,"[40,50)","IMMATURE",1.8263,57.33267,-167.73275
"2139",12609,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1.8263,57.33267,-167.73275
"2140",12609,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",1.8263,57.33267,-167.73275
"2141",12608,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1.7219,57.330665,-167.094415
"2142",12608,"SNOW_EBS_ALL",1992,"[130,140)","MATURE",1.7219,57.330665,-167.094415
"2143",12608,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",3.4438,57.330665,-167.094415
"2144",12608,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",3.4438,57.330665,-167.094415
"2145",12608,"SNOW_EBS_ALL",1992,"[50,60)","IMMATURE",1.7219,57.330665,-167.094415
"2146",12608,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",3.4438,57.330665,-167.094415
"2147",12608,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1.7219,57.330665,-167.094415
"2148",12608,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",5.1657,57.330665,-167.094415
"2149",12608,"SNOW_EBS_ALL",1992,"[120,130)","IMMATURE",1.7219,57.330665,-167.094415
"2150",12608,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",1.7219,57.330665,-167.094415
"2151",12608,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1.7219,57.330665,-167.094415
"2152",12608,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",1.7219,57.330665,-167.094415
"2153",12608,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1.7219,57.330665,-167.094415
"2154",10554,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",4,57.335085,-166.49133
"2155",10554,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",1,57.335085,-166.49133
"2156",10554,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",2,57.335085,-166.49133
"2157",10554,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1,57.335085,-166.49133
"2158",10554,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",3,57.335085,-166.49133
"2159",10554,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,57.335085,-166.49133
"2160",10540,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",3,57.334415,-165.2355
"2161",12625,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",5,57.336165,-169.591
"2162",12625,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",4,57.336165,-169.591
"2163",12625,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",3,57.336165,-169.591
"2164",12625,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",1,57.336165,-169.591
"2165",12625,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",1,57.336165,-169.591
"2166",12625,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",1,57.336165,-169.591
"2167",12625,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,57.336165,-169.591
"2168",12625,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",1,57.336165,-169.591
"2169",10598,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",1,57.336585,-170.21567
"2170",12634,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",1,57.35375,-170.85525
"2171",12634,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",2,57.35375,-170.85525
"2172",12634,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",3,57.35375,-170.85525
"2173",12634,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",1,57.35375,-170.85525
"2174",12634,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,57.35375,-170.85525
"2175",12663,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",4,57.333335,-172.09975
"2176",12663,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",1,57.333335,-172.09975
"2177",12663,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,57.333335,-172.09975
"2178",12668,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",3,57.340085,-173.323835
"2179",12668,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",6,57.340085,-173.323835
"2180",12668,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",1,57.340085,-173.323835
"2181",12668,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",2,57.340085,-173.323835
"2182",12668,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",1,57.340085,-173.323835
"2183",12613,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",1,57.16158,-168.63225
"2184",12613,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1,57.16158,-168.63225
"2185",12613,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,57.16158,-168.63225
"2186",12613,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,57.16158,-168.63225
"2187",12626,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,57.1705,-169.889585
"2188",10553,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",3,57.66625,-166.50408
"2189",10553,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",2,57.66625,-166.50408
"2190",10553,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",1,57.66625,-166.50408
"2191",10553,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",1,57.66625,-166.50408
"2192",10574,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",3,57.665915,-168.4015
"2193",10574,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",2,57.665915,-168.4015
"2194",12623,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",2,57.66858,-169.660585
"2195",12623,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",5,57.66858,-169.660585
"2196",12623,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",2,57.66858,-169.660585
"2197",12623,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",3,57.66858,-169.660585
"2198",12623,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",1,57.66858,-169.660585
"2199",12623,"SNOW_EBS_ALL",1992,"[130,140)","MATURE",1,57.66858,-169.660585
"2200",12623,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",2,57.66858,-169.660585
"2201",12623,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",2,57.66858,-169.660585
"2202",12623,"SNOW_EBS_ALL",1992,"[50,60)","IMMATURE",1,57.66858,-169.660585
"2203",12623,"SNOW_EBS_ALL",1992,"[110,120)","IMMATURE",1,57.66858,-169.660585
"2204",12635,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",7,57.66675,-170.903165
"2205",12635,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,57.66675,-170.903165
"2206",12635,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",2,57.66675,-170.903165
"2207",12635,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",1,57.66675,-170.903165
"2208",12635,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",4,57.66675,-170.903165
"2209",12635,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,57.66675,-170.903165
"2210",12635,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",1,57.66675,-170.903165
"2211",12662,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",6,57.657,-172.169415
"2212",12662,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",12,57.657,-172.169415
"2213",12662,"SNOW_EBS_ALL",1992,"[50,60)","IMMATURE",2,57.657,-172.169415
"2214",10619,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",3,57.661585,-172.8
"2215",10619,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",4,57.661585,-172.8
"2216",10619,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",5,57.661585,-172.8
"2217",10619,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",2,57.661585,-172.8
"2218",10619,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",5,57.661585,-172.8
"2219",10619,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",3,57.661585,-172.8
"2220",10619,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",1,57.661585,-172.8
"2221",10619,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1,57.661585,-172.8
"2222",12614,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",4.3045,57.49592,-168.75325
"2223",12614,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",34.436,57.49592,-168.75325
"2224",12614,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",4.3045,57.49592,-168.75325
"2225",12614,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",30.1315,57.49592,-168.75325
"2226",12614,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",12.9135,57.49592,-168.75325
"2227",12614,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",12.9135,57.49592,-168.75325
"2228",12614,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",4.3045,57.49592,-168.75325
"2229",12614,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",4.3045,57.49592,-168.75325
"2230",12614,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",4.3045,57.49592,-168.75325
"2231",12624,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",1.4767,57.499415,-169.962085
"2232",12624,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",5.9068,57.499415,-169.962085
"2233",12624,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",7.3835,57.499415,-169.962085
"2234",12624,"SNOW_EBS_ALL",1992,"[70,80)","IMMATURE",1.4767,57.499415,-169.962085
"2235",12624,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",11.8136,57.499415,-169.962085
"2236",12624,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1.4767,57.499415,-169.962085
"2237",12624,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",1.4767,57.499415,-169.962085
"2238",12624,"SNOW_EBS_ALL",1992,"[110,120)","IMMATURE",1.4767,57.499415,-169.962085
"2239",10552,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",1,58.002085,-166.518665
"2240",10552,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",2,58.002085,-166.518665
"2241",10552,"SNOW_EBS_ALL",1992,"[50,60)","IMMATURE",2,58.002085,-166.518665
"2242",10552,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",2,58.002085,-166.518665
"2243",10552,"SNOW_EBS_ALL",1992,"[30,40)","IMMATURE",1,58.002085,-166.518665
"2244",10552,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",2,58.002085,-166.518665
"2245",10552,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1,58.002085,-166.518665
"2246",10552,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",2,58.002085,-166.518665
"2247",10552,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",1,58.002085,-166.518665
"2248",10552,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",1,58.002085,-166.518665
"2249",10552,"SNOW_EBS_ALL",1992,"[40,50)","IMMATURE",1,58.002085,-166.518665
"2250",10552,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1,58.002085,-166.518665
"2251",12616,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",16.367,57.998415,-168.432085
"2252",12616,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",2.518,57.998415,-168.432085
"2253",12616,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",16.367,57.998415,-168.432085
"2254",12616,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",6.295,57.998415,-168.432085
"2255",12616,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",6.295,57.998415,-168.432085
"2256",12616,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",5.036,57.998415,-168.432085
"2257",12616,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",1.259,57.998415,-168.432085
"2258",12616,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",13.849,57.998415,-168.432085
"2259",12616,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",2.518,57.998415,-168.432085
"2260",12616,"SNOW_EBS_ALL",1992,"[50,60)","IMMATURE",5.036,57.998415,-168.432085
"2261",12616,"SNOW_EBS_ALL",1992,"[50,60)","MATURE",1.259,57.998415,-168.432085
"2262",12616,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",6.295,57.998415,-168.432085
"2263",12616,"SNOW_EBS_ALL",1992,"[60,70)","MATURE",1.259,57.998415,-168.432085
"2264",12616,"SNOW_EBS_ALL",1992,"[40,50)","IMMATURE",1.259,57.998415,-168.432085
"2265",12616,"SNOW_EBS_ALL",1992,"[130,140)","IMMATURE",1.259,57.998415,-168.432085
"2266",12616,"SNOW_EBS_ALL",1992,"[110,120)","IMMATURE",1.259,57.998415,-168.432085
"2267",12621,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",2,57.995085,-169.693415
"2268",12621,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",2,57.995085,-169.693415
"2269",12621,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",2,57.995085,-169.693415
"2270",12621,"SNOW_EBS_ALL",1992,"[50,60)","IMMATURE",1,57.995085,-169.693415
"2271",12621,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",2,57.995085,-169.693415
"2272",12621,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",1,57.995085,-169.693415
"2273",12621,"SNOW_EBS_ALL",1992,"[40,50)","IMMATURE",1,57.995085,-169.693415
"2274",12621,"SNOW_EBS_ALL",1992,"[80,90)","IMMATURE",1,57.995085,-169.693415
"2275",12636,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",77.3325,58.00067,-170.95933
"2276",12636,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",35.352,58.00067,-170.95933
"2277",12636,"SNOW_EBS_ALL",1992,"[70,80)","MATURE",2.2095,58.00067,-170.95933
"2278",12636,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",37.5615,58.00067,-170.95933
"2279",12636,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",8.838,58.00067,-170.95933
"2280",12636,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",4.419,58.00067,-170.95933
"2281",12636,"SNOW_EBS_ALL",1992,"[110,120)","IMMATURE",4.419,58.00067,-170.95933
"2282",12658,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",9,58.00075,-171.607415
"2283",12658,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",3,58.00075,-171.607415
"2284",12658,"SNOW_EBS_ALL",1992,"[100,110)","IMMATURE",6,58.00075,-171.607415
"2285",12658,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",9,58.00075,-171.607415
"2286",12658,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",3,58.00075,-171.607415
"2287",10620,"SNOW_EBS_ALL",1992,"[100,110)","MATURE",13.15,57.998085,-172.874415
"2288",10620,"SNOW_EBS_ALL",1992,"[90,100)","MATURE",2.63,57.998085,-172.874415
"2289",10620,"SNOW_EBS_ALL",1992,"[110,120)","MATURE",13.15,57.998085,-172.874415
"2290",10620,"SNOW_EBS_ALL",1992,"[80,90)","MATURE",1.315,57.998085,-172.874415
"2291",10620,"SNOW_EBS_ALL",1992,"[60,70)","IMMATURE",1.315,57.998085,-172.874415
"2292",10620,"SNOW_EBS_ALL",1992,"[90,100)","IMMATURE",5.26,57.998085,-172.874415
"2293",10620,"SNOW_EBS_ALL",1992,"[120,130)","MATURE",5.26,57.998085,-172.874415
